Fecha_creación;Id;Texto;Fuente;Truncado;Respuesta_al_tweet;Respuesta_al_usuario_id;Respuesta_al_usuario_nombre;geo;coordenadas;lugar;contribucion;lenguaje;retweeteado
2023-03-28 21:45:58+00:00;1640832627761631232;RT @TheToluSpinn: The Trial of The Chicago 7 The Departed  Glory  Inception  Training Day  The Wolf Of Wall Street Schindler's List Forrest…;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 21:36:57+00:00;1640830361239277577;RT @TheToluSpinn: The Trial of The Chicago 7 The Departed  Glory  Inception  Training Day  The Wolf Of Wall Street Schindler's List Forrest…;Twitter for Android;False;;;;;;;;en;False
2023-03-28 21:35:57+00:00;1640830108087853059;RT @TheToluSpinn: The Trial of The Chicago 7 The Departed  Glory  Inception  Training Day  The Wolf Of Wall Street Schindler's List Forrest…;Twitter for Android;False;;;;;;;;en;False
2023-03-28 21:34:08+00:00;1640829650023723010;RT @TheToluSpinn: The Trial of The Chicago 7 The Departed  Glory  Inception  Training Day  The Wolf Of Wall Street Schindler's List Forrest…;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 21:27:52+00:00;1640828074731159555;RT @TheToluSpinn: The Trial of The Chicago 7 The Departed  Glory  Inception  Training Day  The Wolf Of Wall Street Schindler's List Forrest…;Twitter for Android;False;;;;;;;;en;False
2023-03-28 21:26:33+00:00;1640827742399918081;RT @Morris_Monye: COO: The Wolf of Wall Street.   SALES: Fast, sneaky and cunning.   MARKETING: Really “Barketing”. Talk talk. Talk for att…;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 21:25:24+00:00;1640827452975972354;RT @TheToluSpinn: The Trial of The Chicago 7 The Departed  Glory  Inception  Training Day  The Wolf Of Wall Street Schindler's List Forrest…;Twitter for Android;False;;;;;;;;en;False
2023-03-28 21:25:18+00:00;1640827425612341248;The Wolf of Wall Street (2013) Art by Alan Gillett. https://t.co/nbF7ujeddI;Twitter for Android;False;;;;;;;;en;False
2023-03-28 21:23:56+00:00;1640827082220486656;RT @InvertedMrRobot: THE DARK KNIGHT DUNKIRK INTERSTELLAR THE HATEFUL 8 TOP GUN MAVERICK SKYFALL LOGAN MI : ROGUE NATION MANCHESTER BY THE…;Twitter for Android;False;;;;;;;;en;False
2023-03-28 21:22:54+00:00;1640826825558441985;RT @InvertedMrRobot: THE DARK KNIGHT DUNKIRK INTERSTELLAR THE HATEFUL 8 TOP GUN MAVERICK SKYFALL LOGAN MI : ROGUE NATION MANCHESTER BY THE…;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 21:21:47+00:00;1640826543051276290;Films like Wolf of Wall Street go too far to the point where it just seems like glorifying.  Nightcrawler is the cl… https://t.co/3cj2lRxr39;Twitter Web App;True;1640826540685680641;1231462116734967809;ladypaige3;;;;;en;False
2023-03-28 21:20:00+00:00;1640826092767330306;The Trial of The Chicago 7 The Departed  Glory  Inception  Training Day  The Wolf Of Wall Street Schindler's List F… https://t.co/Jwj9b5bMGb;Twitter for Android;True;;;;;;;;en;False
2023-03-28 21:19:56+00:00;1640826077223198720;RT @perfectskones: Revenant  Inception  Gangs of New York  The great Gatsby Wolf of Wall Street  Titanic  Bl**d diamond  Django Catch me if…;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 21:18:59+00:00;1640825837527220225;RT @InvertedMrRobot: THE DARK KNIGHT DUNKIRK INTERSTELLAR THE HATEFUL 8 TOP GUN MAVERICK SKYFALL LOGAN MI : ROGUE NATION MANCHESTER BY THE…;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 21:18:37+00:00;1640825746930163713;RT @InvertedMrRobot: THE DARK KNIGHT DUNKIRK INTERSTELLAR THE HATEFUL 8 TOP GUN MAVERICK SKYFALL LOGAN MI : ROGUE NATION MANCHESTER BY THE…;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 21:14:42+00:00;1640824760396382221;The Wolf of Wall Street is one of the best and funniest films about sales ever made. https://t.co/M8I8GrVOg2;Twitter for Android;False;;;;;;;;en;False
2023-03-28 21:12:52+00:00;1640824299677446144;RT @jrdavid52: @The_GM_is_God Imagine Wolf of wall street and replace DiCaprio with Lex Luther building his empire and the FBI being Superm…;Twitter for Android;False;;;;;;;;en;False
2023-03-28 21:05:39+00:00;1640822484474949632;RT @perfectskones: Revenant  Inception  Gangs of New York  The great Gatsby Wolf of Wall Street  Titanic  Bl**d diamond  Django Catch me if…;Twitter for Android;False;;;;;;;;en;False
2023-03-28 21:03:43+00:00;1640821996802961412;RT @Film89UK: Half paralysed on quaaludes, Jordan (@LeoDiCaprio) and Donnie (Jonah Hill) fight in this hilarious scene from Martin Scorsese…;Twitter for iPad;False;;;;;;;;en;False
2023-03-28 20:58:30+00:00;1640820683335929871;@MrMekzy_ The Social network Good Fellas Saving Private Ryan Mad Max Fury Road The Wolf of Wall Street Toy Story 1,… https://t.co/3MSvPfKMP5;Twitter for Android;True;1640800730205376519;231409697;MrMekzy_;;;;;en;False
2023-03-28 20:57:22+00:00;1640820396399398918;@MrMekzy_ Interstellar, inception, divergent, the maze runner, the gentlemen, now you see me, wolf of wall Street,;Twitter for Android;False;1640800730205376519;231409697;MrMekzy_;;;;;en;False
