Fecha_creación;Id;Texto;Fuente;Truncado;Respuesta_al_tweet;Respuesta_al_usuario_id;Respuesta_al_usuario_nombre;geo;coordenadas;lugar;contribucion;lenguaje;retweeteado
2023-03-25 23:03:55+00:00;1639765082967093248;RT @ThingsPuss: Puss in Boots: The Last Wish is better than The Lion King (2019)! https://t.co/ifecHIemsk;Twitter Web App;False;;;;;;;;en;False
2023-03-25 23:01:24+00:00;1639764449090306050;RT @ToastWoomy: I made a custom 4x3 rip of Puss in Boots: The Last Wish, commissioned to me by @PapaPolio. A lot of hard work was put into…;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 23:00:35+00:00;1639764244693483521;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 23:00:16+00:00;1639764161600028676;@ERNJUAQU @TheCartoonBase Puss in Boots: The Last Wish ended the godfather;Twitter for iPhone;False;1639763795638665216;1364242665030574089;ERNJUAQU;;;;;en;False
2023-03-25 22:59:05+00:00;1639763867222851584;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter Web App;False;;;;;;;;en;False
2023-03-25 22:58:35+00:00;1639763740089372672;Every time I see vent art like this I look for the wolf in the picture as if I was rewatching Puss in Boots Last Wi… https://t.co/Iss1Qvu3pB;Twitter Web App;True;;;;;;;;en;False
2023-03-25 22:58:08+00:00;1639763624485957633;There was only so many times I could hear about something being peak fiction without finally seeing it and y'all we… https://t.co/m1ZjB7tgXe;Twitter Web App;True;1637338211985883136;3131795908;MrRagoon;;;;;en;False
2023-03-25 22:58:06+00:00;1639763619075489792;RT @jhmonkeyfeather: Some great @ianmcque work in the Art of Puss ‘n Boots: The Last Wish. https://t.co/oWl3D72hYB;Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:55:37+00:00;1639762993499062272;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter Web App;False;;;;;;;;en;False
2023-03-25 22:55:11+00:00;1639762885130993670;RT @jhmonkeyfeather: Some great @ianmcque work in the Art of Puss ‘n Boots: The Last Wish. https://t.co/oWl3D72hYB;Twitter Web App;False;;;;;;;;en;False
2023-03-25 22:53:26+00:00;1639762444510720000;RT @Behind_Pics: Puss In Boots: The Last Wish (2022) https://t.co/W2E56rlEDu;TweetDeck;False;;;;;;;;en;False
2023-03-25 22:52:43+00:00;1639762261869834241;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 22:50:35+00:00;1639761726148169730;puss in boots,the last wish is 10/10 btw👍;Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:49:04+00:00;1639761346467098625;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 22:48:40+00:00;1639761242268266496;"RT @Timobros: The action direction &amp; choreography of Puss In Boots : The Last Wish.. https://t.co/ymDnA8em0R";Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:47:04+00:00;1639760842181824512;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:45:00+00:00;1639760322591621120;43% Off!  Puss in Boots: The Last Wish  https://t.co/t0bfjg5cDR  #BwcDeals #clearthelist #amazonfba #amazonfbm… https://t.co/fFsbWqoJet;Zoho Social;True;;;;;;;;en;False
2023-03-25 22:43:50+00:00;1639760029371752448;RT @ThingsPuss: Puss in Boots: The Last Wish is better than The Lion King (2019)! https://t.co/ifecHIemsk;Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:43:15+00:00;1639759881287630849;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 22:37:07+00:00;1639758336185753600;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 22:35:19+00:00;1639757885982011392;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter Web App;False;;;;;;;;en;False
2023-03-25 22:33:51+00:00;1639757515943706624;@TheCartoonBase 1. Puss In Boots The Last Wish 2. Guillermo Del Toro's Pinnochio 3. Bad Guys  The 4th movie is medi… https://t.co/kad1HSDUtt;Twitter Web App;True;1639693802251100162;1507122304093982722;TheCartoonBase;;;;;en;False
2023-03-25 22:33:46+00:00;1639757492765745153;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for iPad;False;;;;;;;;en;False
2023-03-25 22:32:49+00:00;1639757254281887745;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:29:35+00:00;1639756440893292544;"RT @Timobros: The action direction &amp; choreography of Puss In Boots : The Last Wish.. https://t.co/ymDnA8em0R";Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:27:25+00:00;1639755897156120577;@TheCartoonBase 1. The Bad Guys 🐺 2. Puss in Boots: The Last Wish 😺 3. Lightyear 🌌 4. Pinocchio 🤥;Twitter for iPhone;False;1639693802251100162;1507122304093982722;TheCartoonBase;;;;;en;False
2023-03-25 22:26:30+00:00;1639755665781534721;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:25:56+00:00;1639755521887485952;RT @ALexxTheGreat24: Puss in boots the last wish is quite literally one of the best movies I’ve ever seen.;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 22:25:05+00:00;1639755310926553090;RT @monicvnt_: finally watched puss in boots the last wish and i think it’s one of the best movies ever made actually https://t.co/jTGGylkB…;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 22:24:10+00:00;1639755079145123841;RT @Behind_Pics: Puss In Boots: The Last Wish (2022) https://t.co/W2E56rlEDu;TweetDeck;False;;;;;;;;en;False
2023-03-25 22:23:52+00:00;1639755004071538688;RT @jhmonkeyfeather: Some great @ianmcque work in the Art of Puss ‘n Boots: The Last Wish. https://t.co/oWl3D72hYB;Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:23:28+00:00;1639754900317036544;@KurtBusiek I feel you Kurt. Been having the former on my mind a lot lately thanks to Puss in Boots: The Last Wish. https://t.co/90GUey1nQc;Twitter for iPhone;False;1639745983637778432;125171167;KurtBusiek;;;;;en;False
2023-03-25 22:23:25+00:00;1639754887465451521;@Dreamworks 👀 since you're on a trauma kick with Puss in Boots the Last Wish, might I interest you in some alien cl… https://t.co/b415omME5z;Twitter for Android;True;;25341996;Dreamworks;;;;;en;False
2023-03-25 22:22:15+00:00;1639754594828861441;RT @jhmonkeyfeather: Some great @ianmcque work in the Art of Puss ‘n Boots: The Last Wish. https://t.co/oWl3D72hYB;Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:21:07+00:00;1639754309347753985;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:20:21+00:00;1639754116342661122;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:20:07+00:00;1639754058507649024;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:20:03+00:00;1639754041604337665;Puss in Boots: The Last Wish literally has no reason to be as incredible as it was wtf. https://t.co/8qNAXAShdt;Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:18:34+00:00;1639753669389189122;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter Web App;False;;;;;;;;en;False
2023-03-25 22:17:42+00:00;1639753450274816001;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:17:12+00:00;1639753325368291330;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter Web App;False;;;;;;;;en;False
2023-03-25 22:17:11+00:00;1639753318804385792;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 22:17:05+00:00;1639753295500660742;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 22:15:41+00:00;1639752941425795072;@akemimiraculer Yay another reference to Puss in Boots the last wish;Twitter for Android;False;1639752756020879369;1401301743846166528;akemimiraculer;;;;;en;False
2023-03-25 22:13:54+00:00;1639752495944613888;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 22:13:12+00:00;1639752316751339521;RT @ThingsPuss: Puss in Boots: The Last Wish is better than The Lion King (2019)! https://t.co/ifecHIemsk;Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:06:05+00:00;1639750528274972672;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for Android;False;;;;;;;;en;False
2023-03-25 22:04:52+00:00;1639750222564954112;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter Web App;False;;;;;;;;en;False
2023-03-25 22:03:30+00:00;1639749879101620224;@TheCartoonBase 1. Puss In Boots: The Last Wish 🔥 2. The Bad Guys 😎 3. Guillermo Del Tero's Pinocchio 🥹 4. Lightyear 😴;Twitter for Android;False;1639693802251100162;1507122304093982722;TheCartoonBase;;;;;en;False
2023-03-25 21:59:23+00:00;1639748840860569600;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for Android;False;;;;;;;;en;False
2023-03-25 21:58:55+00:00;1639748724225105921;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for iPad;False;;;;;;;;en;False
2023-03-25 21:57:41+00:00;1639748413209149441;"RT @Jur_1087: ""Hey, you wanna see something cool?""  It's from the opening scene of Puss in Boots: The Last Wish.  #Rabbids #fanart #doodle…";Twitter Web App;False;;;;;;;;en;False
2023-03-25 21:57:18+00:00;1639748316593377283;Ok so… I think it’s finally safe to say that after my 7th rewatch of Puss in Boots The Last Wish, it’s never been t… https://t.co/pLqOC8CbxT;Twitter for iPhone;True;;;;;;;;en;False
2023-03-25 21:54:31+00:00;1639747614928437248;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 21:54:04+00:00;1639747503271575554;puss in boots: the last wish (2022) https://t.co/U19pSm0qAQ;Twitter for Android;False;1639747492563525635;957350535866257409;kimya_shinigami;;;;;en;False
2023-03-25 21:53:40+00:00;1639747401891078147;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 21:51:19+00:00;1639746810976559107;Watching Puss in boots the last wish rn!;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 21:49:26+00:00;1639746336474923010;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter Web App;False;;;;;;;;en;False
2023-03-25 21:48:54+00:00;1639746205075865600;RT @snake_dad: Fanart / sketchpage  practice ft. Perrito,  from Puss In Boots: The Last Wish ✨ https://t.co/BHXzUr9wl3;Twitter for iPhone;False;;;;;;;;en;False
2023-03-25 21:44:48+00:00;1639745171179880448;@LocalBateman For those who don't know the voice actor for the wolf in puss and boots the last wish is Wagner Moura a brazillian actor;Twitter Web App;False;1639708597801172997;1482356237115310084;LocalBateman;;;;;en;False
2023-03-25 21:39:58+00:00;1639743954663923715;1. Puss In Boots: The Last Wish 2. Del Toro’s Pinocchio  3. The Bad Guys 4. Lightyear https://t.co/T80Nmu6tEf;Twitter Web App;False;;;;;;;;en;False
2023-03-25 21:39:55+00:00;1639743944303968263;fucking love puss in boots the last wish;Twitter for iPhone;False;;;;;;;;en;False
