Fecha_creación;Id;Texto;Fuente;Truncado;Respuesta_al_tweet;Respuesta_al_usuario_id;Respuesta_al_usuario_nombre;geo;coordenadas;lugar;contribucion;lenguaje;retweeteado
2023-03-28 15:58:48+00:00;1640745262766489603;@DavidRCarroll @Pixar I was thinking the same thing! And thanks... the movie could actually be an interesting platf… https://t.co/rHms6KVVrc;Twitter Web App;True;1640740784902111235;40271796;DavidRCarroll;;;;;en;False
2023-03-28 15:56:17+00:00;1640744626360385537;roteiro de bee movie https://t.co/CgNKCW4pYj;Twitter for Android;False;;;;;;;;en;False
2023-03-28 15:54:50+00:00;1640744263276175361;i want 2D animated mainstream movies back, the concept art is always so beautiful and could be so well incorporated… https://t.co/bf2LPr5RDW;Twitter Web App;True;;;;;;;;en;False
2023-03-28 15:39:49+00:00;1640740483805876225;RT @tarynoneill: a) this is a really innovative, low cost way to prevent conflict between elephants and humans   b) I need a @pixar movie a…;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 15:36:01+00:00;1640739525617135617;a) this is a really innovative, low cost way to prevent conflict between elephants and humans   b) I need a @pixar… https://t.co/msDT2Jq6oi;Twitter Web App;True;;;;;;;;en;False
2023-03-28 15:31:37+00:00;1640738421890068481;Why are they making another one. One movie was one too many. https://t.co/e9ie0Nuq8o;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 15:22:28+00:00;1640736118571253769;@Felcca Que isso ? Bee movie?;Twitter for Android;False;1640543236283416577;1122272669771210752;Felcca;;;;;en;False
2023-03-28 15:21:38+00:00;1640735908747005955;@moldforest Hello bee movie is a company car;Twitter for Android;False;1640734846287859713;1339264577482190849;moldforest;;;;;en;False
2023-03-28 15:15:55+00:00;1640734467777085440;RT @emxlyolson: I think it’s time we talked about the REAL star of the Mario Movie: Luigi’s hair https://t.co/1SxeFtuL8r;Twitter for Android;False;;;;;;;;en;False
2023-03-28 15:15:52+00:00;1640734458339786761;@childecock you were barry b benson from the bee movie???;Twitter for iPhone;False;1640730662297812992;1537410867251204103;childecock;;;;;en;False
2023-03-28 15:10:27+00:00;1640733094427648001;@Zimirken2006 Out of all unsequeled franchises, why this?! -The Bad Guys -Captain Underpants -Megamind -Monsters Vs… https://t.co/ifOFFez3M9;Twitter for Android;True;1640731426399170561;1254513042626424832;Zimirken2006;;;;;en;False
2023-03-28 15:08:01+00:00;1640732480901709824;@m0sstrx i remember getting one of these for my birthday when I was little and I watched bee movie on it;Twitter for Android;False;1640617329871446016;1245827583201234945;m0sstrx;;;;;en;False
2023-03-28 15:05:39+00:00;1640731886816497664;i was in bee movie;twittbot.net;False;;;;;;;;en;False
2023-03-28 15:01:00+00:00;1640730714629971972;bee movie (2007) https://t.co/Lkb76sDQOb;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 15:00:35+00:00;1640730612448329729;Bee movie too real;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 15:00:09+00:00;1640730501441896451;Imagine being locked up since juvi Imagine changing your life and still going out like tookie Imagine niggas talkin… https://t.co/F1MuGCCn3C;Twitter for Android;True;1640730498808020992;74701135;Rey__Bee;;;;;en;False
2023-03-28 14:53:44+00:00;1640728887058374659;RT @PerseusJackssn: this message is for all fans who just kinda rejoined the pjo scene! im sure you know about the tv show but a lot of you…;Twitter Web App;False;;;;;;;;en;False
2023-03-28 14:45:31+00:00;1640726820633845760;bee and puppycat is a comfort show + the grand budapest is a comfort movie + i have too maby comfort chatacters its… https://t.co/r7G53sy1VV;Twitter Web App;True;1640726451535110145;1291224354873921537;lesbianisopod;;;;;en;False
2023-03-28 14:44:09+00:00;1640726472959590405;@syllocen Livaytan : doesnt even say a single word for am entire day Nithya : [recites the entire bee movie script];Twitter for Android;False;1640725732119957505;1528243604506165248;syllocen;;;;;en;False
2023-03-28 14:43:13+00:00;1640726240616169473;RT @ac_airctrl: fish citizens i drew with the bee movie script brush https://t.co/Jmmbe9KY0B;Twitter for Android;False;;;;;;;;en;False
2023-03-28 14:42:13+00:00;1640725989499064320;@ashleighxcg Elis movie of choice was bee movie and minions for like 2 years straight🤣;Twitter for iPhone;False;1640725414690668546;400969548;ashleighxcg;;;;;en;False
2023-03-28 14:41:49+00:00;1640725888697511936;@khrysius Internet classic. A bee movie.;Twitter for iPhone;False;1640599446403837957;1283589795264917504;khrysius;;;;;en;False
2023-03-28 14:15:51+00:00;1640719351501443073;White is reciting the whole bee movie script from memory. https://t.co/JNgljBSSYu;Cheap Bots, Done Quick!;False;;;;;;;;en;False
2023-03-28 13:59:19+00:00;1640715190768652289;RT @jeomamabiden: @e7lilyy Just realized he is reading the bee movie script;Twitter for Android;False;;;;;;;;en;False
2023-03-28 13:50:27+00:00;1640712961651273729;@AfricanArchives Just like the movie;Twitter for iPhone;False;1640420041962434560;808806102;AfricanArchives;;;;;en;False
2023-03-28 13:36:52+00:00;1640709541938724864;Suggest a movie.;Twitter for Android;False;;;;;;;;en;False
2023-03-28 13:36:10+00:00;1640709367770284034;the bee movie is leaving Netflix in 3 days and that’s why it’s okay to cheat on your nigga;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 13:21:24+00:00;1640705651562381321;RT @PerseusJackssn: this message is for all fans who just kinda rejoined the pjo scene! im sure you know about the tv show but a lot of you…;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 13:18:47+00:00;1640704991655755776;idk why but fonts are so silly that i would unironically send u the bee movie script in cursive;Twitter for iPad;False;;;;;;;;en;False
2023-03-28 13:09:37+00:00;1640702686382178304;RT @ac_airctrl: fish citizens i drew with the bee movie script brush https://t.co/Jmmbe9KY0B;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 13:02:50+00:00;1640700975760457728;@kalosianlitten bee movie 2;Twitter for Android;False;1640697026177277957;1077106138443853824;kalosianlitten;;;;;en;False
2023-03-28 13:00:33+00:00;1640700401212088323;holy shit bee movie irl https://t.co/LNyxAV6515;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 12:48:29+00:00;1640697367694303235;I’ve never seen a single John Wick movie 😳 does that make me draggable?;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 12:41:58+00:00;1640695725301415936;"RT @karmarocks802: Why does she look like Tyne Daley on Cagney &amp; Lacey, George Lopez, and Yolanda from the Selena movie tho?! https://t.co/…";Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 12:33:55+00:00;1640693700090032129;Aaaand I'm watching the Bee Movie for the 2nd time this semester 😂;Twitter for Android;False;;;;;;;;en;False
2023-03-28 12:28:37+00:00;1640692368780460032;dont talk to me im watchjg bee movie;twittbot.net;False;;;;;;;;en;False
2023-03-28 12:07:38+00:00;1640687084427001856;RT @SCHNEEBLYJUICE: most of the mail ive gotten have been really sweet but then theres - the entire bee movie script - something Mildly con…;Twitter Web App;False;;;;;;;;en;False
2023-03-28 11:48:27+00:00;1640682258242650114;@john_golles @Lukas_Dettmer @CrazyTF_Designs He has a good reason to shoot them, it was a life or death moment, if… https://t.co/FpghDWAPmo;Twitter for iPhone;True;1640681372283961347;800104139678040064;john_golles;;;;;en;False
2023-03-28 11:25:04+00:00;1640676372497543168;RT @stschultze: from @the_beeguy: #fluffy #spring messengers :)  ❶  #movie with or without #milk - @KATENASH in #coffeewarsMOVIE ⫸https://t…;Twitter Web App;False;;;;;;;;en;False
2023-03-28 10:54:27+00:00;1640668668597002241;RT @DiscussingFilm: Liv Tyler is returning as Betty Ross for ‘CAPTAIN AMERICA: NEW WORLD ORDER’.   (Source: https://t.co/eJ61KqsgPK) https:…;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 10:42:49+00:00;1640665739328724993;RT @stschultze: from @the_beeguy: #fluffy #spring messengers :)  ❶  #movie with or without #milk - @KATENASH in #coffeewarsMOVIE ⫸https://t…;Twitter Web App;False;;;;;;;;en;False
2023-03-28 10:42:39+00:00;1640665699604463619;RT @stschultze: from @the_beeguy: #fluffy #spring messengers :)  ❶  #movie with or without #milk - @KATENASH in #coffeewarsMOVIE ⫸https://t…;Twitter Web App;False;;;;;;;;en;False
2023-03-28 10:42:30+00:00;1640665659620163584;RT @stschultze: from @the_beeguy: #fluffy #spring messengers :)  ❶  #movie with or without #milk - @KATENASH in #coffeewarsMOVIE ⫸https://t…;Twitter Web App;False;;;;;;;;en;False
2023-03-28 10:40:52+00:00;1640665249576615936;RT @stschultze: from @the_beeguy: #fluffy #spring messengers :)  ❶  #movie with or without #milk - @KATENASH in #coffeewarsMOVIE ⫸https://t…;Twitter Web App;False;;;;;;;;en;False
2023-03-28 10:40:02+00:00;1640665041744568320;RT @stschultze: from @the_beeguy: #fluffy #spring messengers :)  ❶  #movie with or without #milk - @KATENASH in #coffeewarsMOVIE ⫸https://t…;ReplyFromMusicForFilms;False;;;;;;;;en;False
2023-03-28 10:35:27+00:00;1640663886557765633;"RT @envinyon: John Wick has to be one of the most discourseless movie franchises there's ever been  Every new one is just ""oh boy another o…";Twitter for Android;False;;;;;;;;en;False
2023-03-28 10:35:01+00:00;1640663780408414209;from @the_beeguy: #fluffy #spring messengers :)  ❶  #movie with or without #milk - @KATENASH in #coffeewarsMOVIE ⫸… https://t.co/KR3lJCHns7;Twitter Web App;True;;;;;;;;en;False
2023-03-28 10:33:47+00:00;1640663468083650562;@RA3EE_ Big hero 6 my favourite movie apart from the bee movie;Twitter Web App;False;1640646769234305027;1622831550030299136;RA3EE_;;;;;en;False
2023-03-28 10:27:44+00:00;1640661946876989450;vicky: i had to kill a bee today. im so sad me: oh man that sucks. vicky: yeah! have you seen the bee movie?!? we need them.;Twitter for iPhone;False;;;;;;;;en;False
2023-03-28 10:27:30+00:00;1640661888202678273;RT @SaiwoProject: 🐝👑 Bee Queens 👑🐝  Spring has come already! The buzzing princess are roaming all the galaxies to spread happiness and make…;Twitter for Android;False;;;;;;;;en;False
2023-03-28 10:19:45+00:00;1640659937092149248;@USGAppreciator @LocalBateman Bee teir movie actor, A-teir future Vice President.;Twitter for Android;False;1640369205550743552;70265093;USGAppreciator;;;;;en;False
2023-03-28 10:17:46+00:00;1640659436959047682;Bee Movie 2 part 1 https://t.co/sAcqj5HjfY;Twitter Web App;False;;;;;;;;en;False
2023-03-28 10:16:32+00:00;1640659127671353345;@fallenstellar_ He would send the silliest and almost scary text updates about the kid bbut when you come to see th… https://t.co/SR2367PF9E;Twitter Web App;True;1640658702570061828;1607310427142393858;fallenstellar_;;;;;en;False
2023-03-28 10:13:29+00:00;1640658357873672193;@Felcca bee movie (2007);Twitter for Android;False;1640543236283416577;1122272669771210752;Felcca;;;;;en;False
2023-03-28 10:00:32+00:00;1640655099084279808;@lushidreamin Bee movie;Twitter for Android;False;1640650041860784130;1350840817187897499;lushidreamin;;;;;en;False
2023-03-28 09:28:36+00:00;1640647065003753479;https://t.co/z6LWpT2v9s never agreed this much with a movie review;Twitter for Android;False;;;;;;;;en;False
2023-03-28 09:16:23+00:00;1640643990084272128;Check the best Bee movie script gif EVER!;Cheap Bots, Done Quick!;False;;;;;;;;en;False
2023-03-28 08:48:37+00:00;1640637003057229826;@yabaleftonline RIP 🙏🏻 it is a sad one.  Don’t think I have watched any movie she starred in.;Twitter for iPhone;False;1639614749343186955;769214965;yabaleftonline;;;;;en;False
2023-03-28 07:43:38+00:00;1640620647260000256;Someone has to be brave enough to say it, so I will put everything on the line and declare that humor peaked when p… https://t.co/IJ1SjrYvxv;Cheap Bots, Done Quick!;True;;;;;;;;en;False
2023-03-28 07:20:13+00:00;1640614757194510338;RT @WORLDMUSICAWARD: This week's top-selling songs in the US: 1⃣Set Me Free Pt. 2 #Jimin 2⃣All of the Girls You Loved Before - #TaylorSwift…;Twitter for Android;False;;;;;;;;en;False
2023-03-28 06:53:13+00:00;1640607961079750656;@nevermindkaz Then Colin Robinson sits next to them and recites the whole script of bee movie about five times in a loop;Twitter for Android;False;1640402458840305664;1151330545168556032;nevermindkaz;;;;;en;False
2023-03-28 06:31:22+00:00;1640602463060525057;RT @himerinniki: I often think about the fact bees snuggle around the queen bee when it’s cold… it’s literally so kurei core… all of them s…;Twitter Web App;False;;;;;;;;en;False
2023-03-28 06:12:02+00:00;1640597596308754432;Tony Abbottom of these for heater is alpaca maplestory has bee movie banana breakfast idea white fantasy on i do your mind?;BeckBot 2000;False;;;;;;;;en;False
